text,reading,btype
きょ像,きょぞう,名詞
きょぞう,きょぞう,名詞
巨体,きょたい,名詞
きょ体,きょたい,名詞
きょたい,きょたい,名詞
巨大だ,きょだいだ,形容詞
きょ大だ,きょだいだ,形容詞
きょだいだ,きょだいだ,形容詞
許諾,きょだく,名詞
許だく,きょだく,名詞
きょ諾,きょだく,名詞
きょだく,きょだく,名詞
曲解,きょっかい,名詞
曲かい,きょっかい,名詞
きょっかい,きょっかい,名詞
極刑,きょっけい,名詞
きょっ刑,きょっけい,名詞
極けい,きょっけい,名詞
きょっけい,きょっけい,名詞
極光,きょっこう,名詞
きょっ光,きょっこう,名詞
きょっこう,きょっこう,名詞
拠点,きょてん,名詞
きょ点,きょてん,名詞
きょてん,きょてん,名詞
巨頭,きょとう,名詞
きょ頭,きょとう,名詞
きょとう,きょとう,名詞
挙党,きょとう,名詞
挙とう,きょとう,名詞
きょ党,きょとう,名詞
きょとう,きょとう,名詞
キョトンと,きょとんと,副詞
きょとんと,きょとんと,副詞
挙動,きょどう,名詞
きょ動,きょどう,名詞
きょどう,きょどう,名詞
去年,きょねん,名詞
きょねん,きょねん,名詞
拒否,きょひ,名詞
きょ否,きょひ,名詞
きょひ,きょひ,名詞
巨費,きょひ,名詞
きょ費,きょひ,名詞
きょひ,きょひ,名詞
巨木,きょぼく,名詞
きょ木,きょぼく,名詞
きょぼく,きょぼく,名詞
巨万,きょまん,名詞
きょ万,きょまん,名詞
きょまん,きょまん,名詞
虚無,きょむ,名詞
きょ無,きょむ,名詞
きょむ,きょむ,名詞
許容,きょよう,名詞
許よう,きょよう,名詞
きょ容,きょよう,名詞
きょよう,きょよう,名詞
去来,きょらい,名詞
きょらい,きょらい,名詞
距離,きょり,名詞
きょ離,きょり,名詞
きょり,きょり,名詞
居留,きょりゅう,名詞
居りゅう,きょりゅう,名詞
きょ留,きょりゅう,名詞
きょりゅう,きょりゅう,名詞
虚礼,きょれい,名詞
きょ礼,きょれい,名詞
きょれい,きょれい,名詞
きょろきょろ,きょろきょろ,名詞
寄与,きよ,名詞
きよ,きよ,名詞
清い,きよい,形容詞
きよい,きよい,形容詞
起用,きよう,名詞
きよう,きよう,名詞
紀要,きよう,名詞
紀よう,きよう,名詞
きよう,きよう,名詞
器用だ,きようだ,形容詞
きようだ,きようだ,形容詞
清まる,きよまる,動詞
きよまる,きよまる,動詞
清まれる,きよまれる,動詞
きよまれる,きよまれる,動詞
清める,きよめる,動詞
きよめる,きよめる,動詞
清らかだ,きよらかだ,形容詞
きよらかだ,きよらかだ,形容詞
気弱だ,きよわだ,形容詞
きよわだ,きよわだ,形容詞
機雷,きらい,名詞
機らい,きらい,名詞
きらい,きらい,名詞
嫌いだ,きらいだ,形容詞
きらいだ,きらいだ,形容詞
嫌う,きらう,動詞
きらう,きらう,動詞
嫌える,きらえる,動詞
きらえる,きらえる,動詞
キラキラ,きらきら,副詞
きらきら,きらきら,副詞
気楽だ,きらくだ,形容詞
きらくだ,きらくだ,形容詞
切らす,きらす,動詞
きらす,きらす,動詞
きらびやかだ,きらびやかだ,形容詞
きらめく,きらめく,動詞
きらめける,きらめける,動詞
キラリ,きらり,副詞
キラー,きらー,名詞
桐,きり,名詞
きり,きり,名詞
キリ,きり,名詞
錐,きり,名詞
きり,きり,名詞
霧,きり,名詞
きり,きり,名詞
切り上げる,きりあげる,動詞
切上げる,きりあげる,動詞
切りあげる,きりあげる,動詞
きり上げる,きりあげる,動詞
切あげる,きりあげる,動詞
きりあげる,きりあげる,動詞
霧あめ,きりあめ,名詞
きりあめ,きりあめ,名詞
切り売り,きりうり,名詞
切売り,きりうり,名詞
きりうり,きりうり,名詞
切り絵,きりえ,名詞
切絵,きりえ,名詞
きりえ,きりえ,名詞
切り落とす,きりおとす,動詞
切り落す,きりおとす,動詞
切りおとす,きりおとす,動詞
きり落とす,きりおとす,動詞
きり落す,きりおとす,動詞
きりおとす,きりおとす,動詞
切り落とせる,きりおとせる,動詞
切り落せる,きりおとせる,動詞
切りおとせる,きりおとせる,動詞
きり落とせる,きりおとせる,動詞
きり落せる,きりおとせる,動詞
きりおとせる,きりおとせる,動詞
切替,きりかえ,名詞
切かえ,きりかえ,名詞
きりかえ,きりかえ,名詞
切換,きりかえ,名詞
切かえ,きりかえ,名詞
きりかえ,きりかえ,名詞
切り替える,きりかえる,動詞
切り換える,きりかえる,動詞
切替える,きりかえる,動詞
切換える,きりかえる,動詞
切りかえる,きりかえる,動詞
きり替える,きりかえる,動詞
きり換える,きりかえる,動詞
切かえる,きりかえる,動詞
きりかえる,きりかえる,動詞
切り株,きりかぶ,名詞
切株,きりかぶ,名詞
切りかぶ,きりかぶ,名詞
切かぶ,きりかぶ,名詞
きりかぶ,きりかぶ,名詞
切り替わる,きりかわる,動詞
切り替る,きりかわる,動詞
切りかわる,きりかわる,動詞
きり替わる,きりかわる,動詞
きり替る,きりかわる,動詞
きりかわる,きりかわる,動詞
切り替われる,きりかわれる,動詞
切り替れる,きりかわれる,動詞
切りかわれる,きりかわれる,動詞
きり替われる,きりかわれる,動詞
きり替れる,きりかわれる,動詞
きりかわれる,きりかわれる,動詞
切り傷,きりきず,名詞
切傷,きりきず,名詞
切りきず,きりきず,名詞
切きず,きりきず,名詞
きりきず,きりきず,名詞
キリキリ舞い,きりきりまい,名詞
きりきり舞い,きりきりまい,名詞
キリキリまい,きりきりまい,名詞
きりきりまい,きりきりまい,名詞
きりぎりす,きりぎりす,名詞
切り崩す,きりくずす,動詞
切崩す,きりくずす,動詞
切りくずす,きりくずす,動詞
切くずす,きりくずす,動詞
きり崩す,きりくずす,動詞
きりくずす,きりくずす,動詞
切り崩せる,きりくずせる,動詞
切崩せる,きりくずせる,動詞
切りくずせる,きりくずせる,動詞
切くずせる,きりくずせる,動詞
きり崩せる,きりくずせる,動詞
きりくずせる,きりくずせる,動詞
切り口,きりくち,名詞
切口,きりくち,名詞
きりくち,きりくち,名詞
切り口上,きりこうじょう,名詞
切口上,きりこうじょう,名詞
きりこうじょう,きりこうじょう,名詞
切り殺す,きりころす,動詞
切殺す,きりころす,動詞
切りころす,きりころす,動詞
切ころす,きりころす,動詞
きり殺す,きりころす,動詞
きりころす,きりころす,動詞
切り殺せる,きりころせる,動詞
切殺せる,きりころせる,動詞
切りころせる,きりころせる,動詞
切ころせる,きりころせる,動詞
きり殺せる,きりころせる,動詞
きりころせる,きりころせる,動詞
切り裂く,きりさく,動詞
切裂く,きりさく,動詞
切りさく,きりさく,動詞
きり裂く,きりさく,動詞
切さく,きりさく,動詞
きりさく,きりさく,動詞
切り裂ける,きりさける,動詞
切裂ける,きりさける,動詞
切りさける,きりさける,動詞
きり裂ける,きりさける,動詞
切さける,きりさける,動詞
きりさける,きりさける,動詞
切り下げる,きりさげる,動詞
切下げる,きりさげる,動詞
切りさげる,きりさげる,動詞
きり下げる,きりさげる,動詞
切さげる,きりさげる,動詞
きりさげる,きりさげる,動詞
霧雨,きりさめ,名詞
きり雨,きりさめ,名詞
きりさめ,きりさめ,名詞
キリシタン,きりしたん,名詞
基督教,きりすときょう,名詞
キリスト教,きりすときょう,名詞
キリストきょう,きりすときょう,名詞
きりすときょう,きりすときょう,名詞
切り立つ,きりたつ,動詞
切立つ,きりたつ,動詞
切りたつ,きりたつ,動詞
きり立つ,きりたつ,動詞
切たつ,きりたつ,動詞
きりたつ,きりたつ,動詞
切り立てる,きりたてる,動詞
切立てる,きりたてる,動詞
切りたてる,きりたてる,動詞
きり立てる,きりたてる,動詞
切たてる,きりたてる,動詞
きりたてる,きりたてる,動詞
切り出す,きりだす,動詞
切出す,きりだす,動詞
切りだす,きりだす,動詞
きり出す,きりだす,動詞
切だす,きりだす,動詞
きりだす,きりだす,動詞
切り出せる,きりだせる,動詞
切出せる,きりだせる,動詞
切りだせる,きりだせる,動詞
きり出せる,きりだせる,動詞
切だせる,きりだせる,動詞
きりだせる,きりだせる,動詞
キリッと,きりっと,副詞
きりっと,きりっと,副詞
規律,きりつ,名詞
規りつ,きりつ,名詞
きりつ,きりつ,名詞
起立,きりつ,名詞
きりつ,きりつ,名詞
切り通し,きりどおし,名詞
切通し,きりどおし,名詞
きりどおし,きりどおし,名詞
切り離す,きりはなす,動詞
切離す,きりはなす,動詞
切りはなす,きりはなす,動詞
切はなす,きりはなす,動詞
きり離す,きりはなす,動詞
きりはなす,きりはなす,動詞
切り離せる,きりはなせる,動詞
切離せる,きりはなせる,動詞
切りはなせる,きりはなせる,動詞
切はなせる,きりはなせる,動詞
きり離せる,きりはなせる,動詞
きりはなせる,きりはなせる,動詞
切り払う,きりはらう,動詞
切払う,きりはらう,動詞
切りはらう,きりはらう,動詞
切はらう,きりはらう,動詞
きり払う,きりはらう,動詞
きりはらう,きりはらう,動詞
切り払える,きりはらえる,動詞
切払える,きりはらえる,動詞
切りはらえる,きりはらえる,動詞
切はらえる,きりはらえる,動詞
きり払える,きりはらえる,動詞
きりはらえる,きりはらえる,動詞
切り開く,きりひらく,動詞
切開く,きりひらく,動詞
切りひらく,きりひらく,動詞
切ひらく,きりひらく,動詞
きり開く,きりひらく,動詞
きりひらく,きりひらく,動詞
切り開ける,きりひらける,動詞
切開ける,きりひらける,動詞
切りひらける,きりひらける,動詞
切ひらける,きりひらける,動詞
きり開ける,きりひらける,動詞
きりひらける,きりひらける,動詞
霧吹き,きりふき,名詞
きり吹き,きりふき,名詞
霧ふき,きりふき,名詞
きりふき,きりふき,名詞
切り札,きりふだ,名詞
切札,きりふだ,名詞
切りふだ,きりふだ,名詞
切ふだ,きりふだ,名詞
きりふだ,きりふだ,名詞
切り干し,きりぼし,名詞
切干し,きりぼし,名詞
切りぼし,きりぼし,名詞
切ぼし,きりぼし,名詞
きりぼし,きりぼし,名詞
切り回す,きりまわす,動詞
切回す,きりまわす,動詞
切りまわす,きりまわす,動詞
切まわす,きりまわす,動詞
きり回す,きりまわす,動詞
きりまわす,きりまわす,動詞
切り回せる,きりまわせる,動詞
切回せる,きりまわせる,動詞
切りまわせる,きりまわせる,動詞
切まわせる,きりまわせる,動詞
きり回せる,きりまわせる,動詞
きりまわせる,きりまわせる,動詞
切り身,きりみ,名詞
切身,きりみ,名詞
きりみ,きりみ,名詞
錐揉み,きりもみ,名詞
きり揉み,きりもみ,名詞
錐もみ,きりもみ,名詞
きりもみ,きりもみ,名詞
切り盛り,きりもり,名詞
切盛り,きりもり,名詞
切りもり,きりもり,名詞
切もり,きりもり,名詞
きりもり,きりもり,名詞
寄留,きりゅう,名詞
寄りゅう,きりゅう,名詞
きりゅう,きりゅう,名詞
気流,きりゅう,名詞
きりゅう,きりゅう,名詞
希硫酸,きりゅうさん,名詞
希りゅう酸,きりゅうさん,名詞
希硫さん,きりゅうさん,名詞
き硫酸,きりゅうさん,名詞
希りゅうさん,きりゅうさん,名詞
きりゅう酸,きりゅうさん,名詞
き硫さん,きりゅうさん,名詞
きりゅうさん,きりゅうさん,名詞
器量,きりょう,名詞
器りょう,きりょう,名詞
きりょう,きりょう,名詞
気力,きりょく,名詞
きりょく,きりょく,名詞
切り分ける,きりわける,動詞
切りわける,きりわける,動詞
きり分ける,きりわける,動詞
きりわける,きりわける,動詞
麒麟,きりん,名詞
キリン,きりん,名詞
きりん,きりん,名詞
切る,きる,動詞
きる,きる,動詞
斬る,きる,動詞
きる,きる,動詞
着る,きる,動詞
きる,きる,動詞
キレ,きれ,名詞
切れ味,きれあじ,名詞
きれあじ,きれあじ,名詞
綺麗事,きれいごと,名詞
奇麗事,きれいごと,名詞
綺麗ごと,きれいごと,名詞
綺れい事,きれいごと,名詞
奇麗ごと,きれいごと,名詞
奇れい事,きれいごと,名詞
き麗事,きれいごと,名詞
綺れいごと,きれいごと,名詞
奇れいごと,きれいごと,名詞
き麗ごと,きれいごと,名詞
きれい事,きれいごと,名詞
きれいごと,きれいごと,名詞
綺麗サッパリ,きれいさっぱり,副詞
綺麗さっぱり,きれいさっぱり,副詞
奇麗サッパリ,きれいさっぱり,副詞
奇麗さっぱり,きれいさっぱり,副詞
綺れいサッパリ,きれいさっぱり,副詞
綺れいさっぱり,きれいさっぱり,副詞
奇れいサッパリ,きれいさっぱり,副詞
奇れいさっぱり,きれいさっぱり,副詞
き麗サッパリ,きれいさっぱり,副詞
き麗さっぱり,きれいさっぱり,副詞
きれいサッパリ,きれいさっぱり,副詞
きれいさっぱり,きれいさっぱり,副詞
綺麗好きだ,きれいずきだ,形容詞
